ref_id,category,foreground,background,width,height,diameter,product_page,sub-category,image_path,page,description_gemini
137TA9667,dashboard,WHITE,BLACK,30,48,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9667,arrows,output_images\137TA9667_page27_img7.png,27.0,Black on white dashboard arrow decal; indicates a curved path or turn.  Purpose:  To clearly mark directional changes on control panels or dashboards.
137TA9885,dashboard,WHITE,BLACK,31,31,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9885,arrows,output_images\137TA9885_page27_img13.png,27.0,Black on white dashboard arrow label; directional arrows; Purpose:  Indicates movement directions for machinery operation.
138TA2309,dashboard,WHITE,BLACK,35,20,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA2309,arrows,output_images\138TA2309_page27_img12.png,27.0,Black on white dashboard arrow label; indicates forklift left turn. Purpose:  To clearly mark forklift turning direction on dashboards or control panels.
123TA7310,dashboard,WHITE,BLACK,36,14,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=123TA7310,arrows,output_images\123TA7310_page27_img15.png,27.0,White on black dashboard arrow decal: directional indicator with center point. Purpose: To indicate the direction of movement or a central position on a control panel or dashboard.
138TA1626,dashboard,WHITE,BLACK,37,88,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA1626,arrows,output_images\138TA1626_page27_img14.png,27.0,White on black dashboard arrow decal; indicates bidirectional movement. Purpose: To clearly show the direction of movement in either direction on machinery dashboards or control panels.
138TA3185,dashboard,WHITE,BLACK,40,18,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA3185,arrows,output_images\138TA3185_page27_img17.png,27.0,Dashboard arrow decals; white on black background. Purpose: to indicate directional controls for machinery operation.
137TA9932,dashboard,WHITE,BLACK,40,24,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9932,arrows,output_images\137TA9932_page27_img16.png,27.0,Black on white dashboard arrow decal; indicates vertical adjustment. Purpose:  For use on control panels to show the direction of vertical movement.
137TA9424,dashboard,WHITE,BLACK,40,26,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9424,arrows,output_images\137TA9424_page27_img3.png,27.0,White on black dashboard arrow decals; indicates directional movement. Purpose: To clearly show the direction of movement on a control panel or dashboard.
123TA4620,dashboard,WHITE,BLACK,41,17,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=123TA4620,arrows,output_images\123TA4620_page27_img1.png,27.0,Black on white dashboard arrow label; indicates bidirectional movement.  Purpose: To mark controls or areas requiring movement in two directions.
139TA2840,dashboard,WHITE,BLACK,50,12,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=139TA2840,arrows,output_images\139TA2840_page27_img6.png,27.0,"White on black dashboard arrows: left, center, right. Purpose: Indicate directional control or movement options on a machine's control panel."
111TA2003,dashboard,WHITE,BLACK,50,45,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=111TA2003,arrows,output_images\111TA2003_page27_img5.png,27.0,Black on white dashboard arrow decal; indicates direction. Purpose:  For use in control panels to show the direction of movement or operation of a machine or equipment.
138TA6859,dashboard,WHITE,BLACK,55,55,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA6859,arrows,output_images\138TA6859_page28_img11.png,28.0,Black on white dashboard arrow decal; indicates directional movement. Purpose: To clearly show the direction of movement of a mechanism or component.
137TA9780,dashboard,WHITE,BLACK,65,0,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9780,arrows,output_images\137TA9780_page28_img12.png,28.0,White on black dashboard arrow decals; indicates up/down and left/right movement. Purpose: To clearly mark the direction of movement for controls on machinery dashboards.
137TA9436,dashboard,WHITE,BLACK,136,83,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9436,arrows,output_images\137TA9436_page28_img18.jpeg,28.0,White on black dashboard arrow decal; indicates bidirectional movement. Purpose: To clearly mark the direction of movement on a control panel or dashboard.
138TA1735,dashboard,WHITE,BLACK,149,40,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA1735,arrows,output_images\138TA1735_page28_img17.png,28.0,White on black dashboard arrow decal; directional indicators for equipment operation. Purpose: To clearly indicate the direction of movement or operation of machinery.
138TA1688,dashboard,WHITE,MIXED,10,30,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA1688,arrows,output_images\138TA1688_page28_img20.png,28.0,White on mixed background dashboard arrow decals; Purpose: to indicate directional movement on dashboards or control panels.
138TA1403,dashboard,WHITE,MIXED,29,19,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA1403,arrows,output_images\138TA1403_page28_img19.png,28.0,Dashboard arrow decal; White arrows on a mixed background. Purpose: To indicate upward and downward movement or direction.
138TA2643,dashboard,WHITE,MIXED,186,59,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA2643,arrows,output_images\138TA2643_page28_img15.png,28.0,White on mixed background dashboard arrow decals; indicates bidirectional movement. Purpose: To clearly mark areas with two-way traffic flow on dashboards or control panels.
138TA1739,dashboard,WHITE,MIXED,318,318,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA1739,arrows,output_images\138TA1739_page28_img14.png,28.0,"Dashboard arrow decal, white on mixed background. Purpose: To indicate direction or location of controls on a machine's dashboard."
126TA9672,dashboard,WHITE,TRANSPARENT,20,20,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=126TA9672,arrows,output_images\126TA9672_page28_img16.png,28.0,White on red dashboard arrow decal; purpose: to indicate direction.
138TA2879,dashboard,WHITE,TRANSPARENT,20,20,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA2879,arrows,output_images\138TA2879_page28_img6.png,28.0,White on transparent dashboard arrow decal; indicates downward movement. Purpose: To clearly mark the direction of downward movement on dashboards and control panels.
138TA2878,dashboard,WHITE,TRANSPARENT,20,25,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA2878,arrows,output_images\138TA2878_page28_img5.png,28.0,White on transparent dashboard arrow decal; indicates upward movement. Purpose:  To clearly mark the direction of upward movement on dashboards and control panels.
116TA4350,dashboard,WHITE,TRANSPARENT,21,25,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=116TA4350,arrows,output_images\116TA4350_page28_img8.png,28.0,White on transparent dashboard arrow decal; indicates upward movement of a component.  Purpose: To clearly show the direction of movement for a lifting or elevating mechanism.
116TA4349,dashboard,WHITE,TRANSPARENT,26,18,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=116TA4349,arrows,output_images\116TA4349_page28_img7.png,28.0,White on transparent dashboard arrow decal: downward movement indicator. Purpose: To clearly indicate the direction of movement for machinery operation.
126TA9921,dashboard,WHITE,TRANSPARENT,30,20,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=126TA9921,arrows,output_images\126TA9921_page28_img10.png,28.0,White on transparent dashboard arrow decal; Purpose:  Indicates direction or flow for control panels and dashboards.
107TA8009,dashboard,WHITE,TRANSPARENT,43,18,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=107TA8009,arrows,output_images\107TA8009_page28_img9.png,28.0,White on black dashboard arrow; indicates left direction. Purpose: To clearly show the direction for left turn in dashboards and control panels.
126TA3269,dashboard,YELLOW,unknow,30,30,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=126TA3269,arrows,output_images\126TA3269_page28_img2.png,28.0,Black on yellow dashboard arrow decal; indicates bidirectional movement. Purpose: To clearly mark areas with two-way traffic flow on dashboards or control panels.
137TA9851,dashboard,YELLOW,BLACK,134,75,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9851,arrows,output_images\137TA9851_page28_img1.jpeg,28.0,Yellow on black dashboard arrow decal; indicates downward direction. Purpose: For use in control panels or dashboards to clearly show the direction of movement or flow.
126TA3846,dashboard,YELLOW,BLACK,137,107,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=126TA3846,arrows,output_images\126TA3846_page28_img4.png,28.0,Yellow on black triangular dashboard arrow; Purpose:  Indicates direction or warning.
126TA3847,dashboard,YELLOW,BLACK,200,152,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=126TA3847,arrows,output_images\126TA3847_page28_img3.png,28.0,Yellow on black dashboard arrow; Purpose:  Indicates direction for equipment operation or location.
138TA1905,dashboard,YELLOW,BLACK,201,230,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA1905,arrows,output_images\138TA1905_page29_img20.png,29.0,Yellow on black dashboard arrow; Purpose: to indicate direction or movement.
137TA9924,dashboard,YELLOW,BLACK,228,127,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9924,arrows,output_images\137TA9924_page29_img18.png,29.0,Yellow on black dashboard arrow. Purpose: To indicate direction or flow in control panels and dashboards.
137TA9921,dashboard,YELLOW,GREY,38,15,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9921,arrows,output_images\137TA9921_page29_img19.png,29.0,Yellow on grey triangular dashboard arrow. Purpose: To indicate direction or movement on machinery dashboards.
137TA9415,dashboard,YELLOW,MIXED,64,23,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=137TA9415,arrows,output_images\137TA9415_page29_img9.png,29.0,Yellow on MIXED background dashboard arrow label; indicates bidirectional movement. Purpose: To show the direction of movement of a mechanism or equipment.
138TA1068,dashboard,MIXED,BLACK,10,54,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA1068,arrows,output_images\138TA1068_page29_img8.png,29.0,"Dashboard arrow decal; mixed foreground, black background. Purpose: To indicate the direction of movement, typically up and down."
139TA2841,dashboard,BLACK,GREY,16,124,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=139TA2841,arrows,output_images\139TA2841_page29_img11.jpeg,29.0,"Black on grey dashboard arrow decals; directional indicators (up, down). Purpose: To clearly indicate direction or movement on machinery dashboards."
138TA3935,dashboard,GREY,BLACK,20,25,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA3935,arrows,output_images\138TA3935_page29_img10.jpeg,29.0,Grey on black dashboard arrow decal; Purpose: to indicate direction or movement on machinery dashboards.
123TA4623,dashboard,WHITE,BLACK,0,0,32,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=123TA4623,arrows,output_images\123TA4623_page29_img4.png,29.0,White on black dashboard arrow label: 3-2-1 countdown sequence. Purpose:  Indicates a three-step process or countdown timer.
111TA2340,dashboard,BLACK,WHITE,0,0,35,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=111TA2340,arrows,output_images\111TA2340_page29_img2.png,29.0,Black on white circular dashboard arrow decal; shows a 3-speed manual transmission gear shift pattern. Purpose:  To clearly indicate gear positions on a vehicle's dashboard.
138TA1296,dashboard,BLACK,GREY,50,24,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA1296,arrows,output_images\138TA1296_page29_img7.png,29.0,Black on grey circular dashboard arrow decal; indicates 4-speed manual transmission gear pattern.  Purpose: To clearly mark the gear positions on a 4-speed manual transmission shifter.
126TA4038,dashboard,BLACK,YELLOW,62,0,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=126TA4038,arrows,output_images\126TA4038_page29_img13.png,29.0,Black on yellow dashboard arrow label; shows opposing arrows surrounding the number 7.  Purpose:  Indicates bidirectional movement or dual functionality related to position 7.
111TA2331,dashboard,BLACK,GREY,16,118,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=111TA2331,arrows,output_images\111TA2331_page29_img12.png,29.0,Black on yellow dashboard arrow label: Automatic 2-speed. Purpose: To indicate an automatic two-speed function on machinery or equipment.
138TA2752,dashboard,BLACK,WHITE,15,60,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA2752,arrows,output_images\138TA2752_page29_img15.png,29.0,Black on white dashboard arrow label; Purpose: to indicate direction or pathway on dashboards.
111TA2667,dashboard,BLACK,GREY,20,42,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=111TA2667,arrows,output_images\111TA2667_page29_img14.png,29.0,"Black on grey dashboard arrow label; indicates up and down directions with ""INCL"" and ""AV AR"" text. Purpose:  For use in control panels or dashboards to clearly show vertical movement directions."
111TA2332,dashboard,BLACK,YELLOW,0,50,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=111TA2332,arrows,output_images\111TA2332_page29_img17.png,29.0,"Black on yellow dashboard arrow label: Forward, Neutral, Reverse; Purpose: To indicate gear positions on machinery dashboards."
138TA1719,dashboard,WHITE,BLACK,30,45,0,http://mytotalsource.tvh.com/Ecommerce/index.html?tvhref=138TA1719,arrows,output_images\138TA1719_page29_img16.png,29.0,"Black on yellow dashboard arrow label: Forward, Neutral, Reverse. Purpose: To clearly indicate gear positions on machinery dashboards."
